"index","org_region5","sex","agegr","none","native","retention","year","age_lower","rx","rx_adj","lx","Sx","px","qx","dx","Lx","Tx","ex"
"1",NA,"Female","5-9",338834,1248856,0.786586802209499,2000,5,0.786586802209499,0.786586802209499,0.899495019709642,0.899495019709642,0.960137069177406,0.0398629308225938,0.0358565077459531,4.40783382918332,23.8426604490843,26.5067175766918
"1",NA,"Female","10-14",352942,1088998,0.755231146927057,2000,10,0.755231146927057,0.755231146927057,0.863638511963688,0.863638511963688,0.973248331580466,0.0267516684195336,0.023103771106392,4.26043313205246,19.434826619901,22.5034274765159
"1",NA,"Female","15-19",448607,1244425,0.73502745370436,2000,15,0.73502745370436,0.73502745370436,0.840534740857297,0.840534740857297,0.869451240037408,0.130548759962592,0.109730768124399,3.92834678397549,15.1743934878485,18.053261513464
"1",NA,"Female","20-24",639715,1132695,0.639070531084794,2000,20,0.639070531084794,0.639070531084794,0.730803972732898,0.730803972732898,0.838873601852916,0.161126398147084,0.117751811878032,3.35964033396941,11.246046703873,15.3885954694767
"1",NA,"Female","25-29",943835,1090728,0.536099398249157,2000,25,0.536099398249157,0.536099398249157,0.613052160854866,0.613052160854866,0.857135565534231,0.142864434465769,0.087583350258548,2.84630242862796,7.8864063699036,12.8641686196921
"1",NA,"Female","30-34",1091789,928209,0.459509860900852,2000,30,0.459509860900852,0.459509860900852,0.525468810596318,0.525468810596318,0.94555137096221,0.0544486290377904,0.0286110563390878,2.55581641213387,5.04010394127564,9.59163291833815
"1",NA,"Female","35-39",1163662,894060,0.434490178945455,2000,35,0.434490178945455,0.434490178945455,0.49685775425723,0.49685775425723,0.999999,1e-06,4.9685775425723e-07,2.48428752914177,2.48428752914177,4.9999975
"1",NA,"Male","0-4",195987,1445220,0.880583619250954,2000,0,0.880583619250954,0.880583619250954,1,1,0.897529417588455,0.102470582411545,0.102470582411545,4.74382354397114,29.3864957590859,29.3864957590859
"1",NA,"Male","5-9",387613,1461242,0.790349702924242,2000,5,0.790349702924242,0.790349702924242,0.897529417588455,0.897529417588455,0.961394056672882,0.0386059433271179,0.034649969829841,4.40102216336767,24.6426722151147,27.4561164594765
"1",NA,"Male","10-14",386878,1224023,0.759837507084545,2000,10,0.759837507084545,0.759837507084545,0.862879447758614,0.862879447758614,0.968380223677432,0.031619776322568,0.0272840551314683,4.2461871009644,20.2416500517471,23.4582595567968
"1",NA,"Male","15-19",468094,1303725,0.735811615069034,2000,15,0.735811615069034,0.735811615069034,0.835595392627146,0.835595392627146,0.897864829753268,0.102135170246732,0.0853436776833588,3.96461776892733,15.9954629507827,19.1425935230354
"1",NA,"Male","20-24",454955,885748,0.660659370494435,2000,20,0.660659370494435,0.660659370494435,0.750251714943787,0.750251714943787,0.877531116913871,0.122468883086129,0.0918824895626186,3.52155235081239,12.0308451818553,16.0357449936076
"1",NA,"Male","25-29",821387,1133129,0.579749155289596,2000,25,0.579749155289596,0.579749155289596,0.658369225381168,0.658369225381168,0.864737832419669,0.135262167580331,0.0890524484932402,3.06921500567274,8.50929283104293,12.9248034431081
"1",NA,"Male","30-34",1012865,1018272,0.501331027892259,2000,30,0.501331027892259,0.501331027892259,0.569316776887928,0.569316776887928,0.940726940348048,0.0592730596519524,0.0337451472773354,2.7622210162463,5.44007782537019,9.55544970079301
"1",NA,"Male","35-39",1108607,989500,0.471615603970627,2000,35,0.471615603970627,0.471615603970627,0.535571629610593,0.535571629610593,0.999999,1e-06,5.35571629610593e-07,2.67785680912389,2.67785680912389,4.9999975
"1",NA,"Total","0-4",382235,2742736,0.87768366490441,2000,0,0.87768366490441,0.87768366490441,1,1,0.898514199965405,0.101485800034595,0.101485800034595,4.74628549991351,28.9781246084669,28.9781246084669
"1",NA,"Total","5-9",726447,2710098,0.788611235994291,2000,5,0.788611235994291,0.788611235994291,0.898514199965405,0.898514199965405,0.960754504968286,0.0392454950317137,0.0352626345706665,4.40441441340036,24.2318391085534,26.9687881499106
"1",NA,"Total","10-14",739820,2313021,0.757661797650123,2000,10,0.757661797650123,0.757661797650123,0.863251565394738,0.863251565394738,0.970655313706346,0.0293446862936537,0.0253318463790141,4.25292821102616,19.8274246951531,22.9683043622245
"1",NA,"Total","15-19",916701,2548150,0.735428449881395,2000,15,0.735428449881395,0.735428449881395,0.837919719015724,0.837919719015724,0.881619481026978,0.118380518973022,0.0991933711948105,3.9416151670916,15.5744964841269,18.5870986571622
"1",NA,"Total","20-24",1094670,2018443,0.64836804831691,2000,20,0.64836804831691,0.64836804831691,0.738726347820914,0.738726347820914,0.859830043278019,0.140169956721981,0.103547240203445,3.43476363859596,11.6328813170353,15.7472132290257
"1",NA,"Total","25-29",1765222,2223857,0.557486327044413,2000,25,0.557486327044413,0.557486327044413,0.635179107617469,0.635179107617469,0.861864976456273,0.138135023543727,0.0877404809852228,2.95654433562429,8.19811767843937,12.9067810639902
"1",NA,"Total","30-34",2104654,1946481,0.480477940132827,2000,30,0.480477940132827,0.480477940132827,0.547438626632246,0.547438626632246,0.943296746901252,0.0567032530987478,0.0310415510019592,2.65958925565633,5.24157334281508,9.57472324351753
"1",NA,"Total","35-39",2272269,1883560,0.45323327788511,2000,35,0.45323327788511,0.45323327788511,0.516397075630287,0.516397075630287,0.999999,1e-06,5.16397075630287e-07,2.58198408715875,2.58198408715875,4.9999975
"2",NA,"Female","0-4",8012,0,0,2010,0,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Female","5-9",8360,0,0,2010,5,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Female","10-14",6044,0,0,2010,10,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Female","15-19",8891,0,0,2010,15,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Female","20-24",32686,0,0,2010,20,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Female","25-29",35396,0,0,2010,25,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Female","30-34",28639,0,0,2010,30,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Female","35-39",29454,0,0,2010,35,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","0-4",8221,0,0,2010,0,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","5-9",9327,0,0,2010,5,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","10-14",7594,0,0,2010,10,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","15-19",5822,0,0,2010,15,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","20-24",6136,0,0,2010,20,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","25-29",7631,0,0,2010,25,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","30-34",8322,0,0,2010,30,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Male","35-39",9176,0,0,2010,35,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","0-4",16233,0,0,2010,0,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","5-9",17687,0,0,2010,5,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","10-14",13638,0,0,2010,10,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","15-19",14713,0,0,2010,15,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","20-24",38822,0,0,2010,20,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","25-29",43027,0,0,2010,25,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","30-34",36961,0,0,2010,30,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2",NA,"Total","35-39",38630,0,0,2010,35,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"2","Metros","Female","0-4",24338,189749,0.886317244858399,2010,0,0.886317244858399,0.886317244858399,1,1,0.935147343627656,0.0648526563723438,0.0648526563723438,4.83786835906914,32.1302253177151,32.1302253177151
"2","Metros","Female","5-9",40626,196727,0.828837217140714,2010,5,0.828837217140714,0.828837217140714,0.935147343627656,0.935147343627656,0.966895079138983,0.0331049208610167,0.0309579788041835,4.59834177112782,27.292356958646,29.1850874032027
"2","Metros","Female","10-14",65972,266211,0.801398626660606,2010,10,0.801398626660606,0.801398626660606,0.904189364823473,0.904189364823473,0.991716046846002,0.00828395315399766,0.00749026234054055,4.50222116826601,22.6940151875182,25.0987415583557
"2","Metros","Female","15-19",68088,263660,0.794759877979671,2010,15,0.794759877979671,0.794759877979671,0.896699102482932,0.896699102482932,0.904840406611141,0.0951595933888586,0.0853295219844303,4.27017170745358,18.1917940192521,20.2875122422668
"2","Metros","Female","20-24",80362,205757,0.719130851149347,2010,20,0.719130851149347,0.719130851149347,0.811369580498502,0.811369580498502,0.890861783370566,0.109138216629434,0.0885514290429785,3.83546932988506,13.9216223117986,17.1581763063451
"2","Metros","Female","25-29",130619,232864,0.6406461925317,2010,25,0.6406461925317,0.6406461925317,0.722818151455523,0.722818151455523,0.917569117401893,0.0824308825981072,0.0595825381824111,3.46513441182159,10.0861529819135,13.9539287462597
"2","Metros","Female","30-34",148222,211398,0.587837161448195,2010,30,0.587837161448195,0.587837161448195,0.663235613273112,0.663235613273112,0.997721089740064,0.00227891025993598,0.00151145444384303,3.31239943025595,6.6210185700919,9.98290567874776
"2","Metros","Female","35-39",141735,201032,0.586497533309799,2010,35,0.586497533309799,0.586497533309799,0.661724158829269,0.661724158829269,0.999999,1e-06,6.61724158829269e-07,3.30861913983595,3.30861913983595,4.9999975
"2","Metros","Male","0-4",26811,202976,0.883322381161684,2010,0,0.883322381161684,0.883322381161684,1,1,0.940814386710541,0.0591856132894586,0.0591856132894586,4.85203596677635,32.7781304519118,32.7781304519118
"2","Metros","Male","5-9",44570,219224,0.831042404300325,2010,5,0.831042404300325,0.831042404300325,0.940814386710541,0.940814386710541,0.978724742319083,0.0212752576809165,0.0200160685071802,4.65403176228476,27.9260944851355,29.6828948192174
"2","Metros","Male","10-14",68100,296777,0.813361763005067,2010,10,0.813361763005067,0.813361763005067,0.920798318203361,0.920798318203361,0.993537087157336,0.00646291284266431,0.00595103927622021,4.58911399282626,23.2720627228507,25.2737893442927
"2","Metros","Male","15-19",71004,299011,0.80810507682121,2010,15,0.80810507682121,0.80810507682121,0.914847278927141,0.914847278927141,0.907662772639578,0.0923372273604222,0.084474461194359,4.36305024164981,18.6829487300245,20.4219317916476
"2","Metros","Male","20-24",67455,185647,0.733486894611659,2010,20,0.733486894611659,0.733486894611659,0.830372817732782,0.830372817732782,0.898399209969634,0.101600790030366,0.0843665343013921,3.94094775291043,14.3198984883747,17.245143606065
"2","Metros","Male","25-29",126347,244133,0.658964046642194,2010,25,0.658964046642194,0.658964046642194,0.74600628343139,0.74600628343139,0.913015198027529,0.0869848019724712,0.0648912088344986,3.5678033950707,10.3789507354642,13.9126854102681
"2","Metros","Male","30-34",144354,217118,0.60064956621813,2010,30,0.60064956621813,0.601644189538044,0.681115074596891,0.681115074596891,0.999999,1e-06,6.81115074596891e-07,3.40557367019677,6.81114734039354,9.999995
"2","Metros","Male","35-39",135013,204761,0.602638812857959,2010,35,0.602638812857959,0.601644189538044,0.681115074596891,0.681115074596891,0.999999,1e-06,6.81115074596891e-07,3.40557367019677,3.40557367019677,4.9999975
"2","Metros","Total","0-4",51149,392725,0.884766848249729,2010,0,0.884766848249729,0.884766848249729,1,1,0.93809797040339,0.0619020295966103,0.0619020295966103,4.84524492600847,32.4582145234242,32.4582145234242
"2","Metros","Total","5-9",85196,415951,0.829997984623274,2010,5,0.829997984623274,0.829997984623274,0.93809797040339,0.93809797040339,0.973087599641255,0.0269124003587454,0.0252464681552225,4.62737368162889,27.6129695974157,29.4350595231988
"2","Metros","Total","10-14",134072,562988,0.807660746564141,2010,10,0.807660746564141,0.807660746564141,0.912851502248167,0.912851502248167,0.992739013702132,0.00726098629786753,0.00662820224981174,4.54768700561631,22.9855959157868,25.1799946203495
"2","Metros","Total","15-19",139092,562671,0.801796332950013,2010,15,0.801796332950013,0.801796332950013,0.906223299998355,0.906223299998355,0.905303910916739,0.0946960890832611,0.0858158023459711,4.31657699412685,18.4379089101705,20.345878229134
"2","Metros","Total","20-24",147817,391404,0.725869355978347,2010,20,0.725869355978347,0.725869355978347,0.820407497652384,0.820407497652384,0.89532975585373,0.10467024414627,0.0858722530787058,3.88735685556516,14.1213319160437,17.212582718286
"2","Metros","Total","25-29",256966,476997,0.649892433269797,2010,25,0.649892433269797,0.649892433269797,0.734535244573678,0.734535244573678,0.914607201779615,0.0853927982203853,0.0627240199256415,3.51586617305429,10.2339750604785,13.9325854492092
"2","Metros","Total","30-34",292576,428516,0.594259817055244,2010,30,0.594259817055244,0.594396299850634,0.671811224648037,0.671811224648037,0.999999,1e-06,6.71811224648037e-07,3.35905444371212,6.71810888742425,9.999995
"2","Metros","Total","35-39",276748,405793,0.594532782646024,2010,35,0.594532782646024,0.594396299850634,0.671811224648037,0.671811224648037,0.999999,1e-06,6.71811224648037e-07,3.35905444371212,3.35905444371212,4.9999975
"2","Provinces","Female","0-4",21890,291969,0.930255305726457,2010,0,0.930255305726457,0.930255305726457,1,1,0.94024818135377,0.0597518186462301,0.0597518186462301,4.85062045338442,27.3778346599962,27.3778346599962
"2","Provinces","Female","5-9",42885,299294,0.874670859403996,2010,5,0.874670859403996,0.874670859403996,0.94024818135377,0.94024818135377,0.94574546592884,0.0542545340711603,0.0510127269906046,4.57370908929234,22.5272142066117,23.9587958300297
"2","Provinces","Female","10-14",82127,393189,0.827215999461411,2010,10,0.827215999461411,0.827215999461411,0.889235454363165,0.889235454363165,0.936818293600268,0.0631817063997323,0.0561834133978061,4.30571873832131,17.9535051173194,20.1898215250279
"2","Provinces","Female","15-19",93044,320395,0.774951081054279,2010,15,0.774951081054279,0.774951081054279,0.833052040965359,0.833052040965359,0.749394177893387,0.250605822106613,0.208767691583716,3.64334097586751,13.6477863789981,16.382873707605
"2","Provinces","Female","20-24",167775,232398,0.580743828294263,2010,20,0.580743828294263,0.580743828294263,0.624284349381643,0.624284349381643,0.836017986706542,0.163982013293458,0.102371404479198,2.86549323571022,10.0044454031306,16.0254624563951
"2","Provinces","Female","25-29",330670,312047,0.485512286122819,2010,25,0.485512286122819,0.485512286122819,0.521912944902445,0.521912944902445,0.924488805400196,0.0755111945998038,0.0394102699466852,2.51103904964551,7.13895216742036,13.6784347603311
"2","Provinces","Female","30-34",449330,365930,0.448850673404803,2010,30,0.448850673404803,0.448850673404803,0.48250267495576,0.48250267495576,0.945530528924482,0.054469471075518,0.0262816654973628,2.34680921103539,4.62791311777485,9.59147660310729
"2","Provinces","Female","35-39",595874,439352,0.424402014632554,2010,35,0.424402014632554,0.424402014632554,0.456221009458397,0.456221009458397,0.999999,1e-06,4.56221009458397e-07,2.28110390673946,2.28110390673946,4.9999975
"2","Provinces","Male","0-4",23813,311496,0.928981924135648,2010,0,0.928981924135648,0.928981924135648,1,1,0.942856205836774,0.057143794163226,0.057143794163226,4.85714051459193,28.6604827841006,28.6604827841006
"2","Provinces","Male","5-9",46433,327714,0.875896372281483,2010,5,0.875896372281483,0.875896372281483,0.942856205836774,0.942856205836774,0.945797187072833,0.0542028129271674,0.0511054585421895,4.5865173828284,23.8033422695087,25.2459941634297
"2","Provinces","Male","10-14",87629,423090,0.828420325071125,2010,10,0.828420325071125,0.828420325071125,0.891750747294584,0.891750747294584,0.955195204284762,0.0448047957152377,0.0399547100614444,4.35886696131931,19.2168248866803,21.5495472753802
"2","Provinces","Male","15-19",94720,359144,0.791303121639963,2010,15,0.791303121639963,0.791303121639963,0.85179603723314,0.85179603723314,0.831601937032262,0.168398062967738,0.143440802713656,3.90037817938156,14.857957925361,17.4430935058392
"2","Provinces","Male","20-24",119189,229367,0.658049208735469,2010,20,0.658049208735469,0.658049208735469,0.708355234519484,0.708355234519484,0.833765175461202,0.166234824538798,0.117753308121486,3.24739290229371,10.9575797459794,15.4690460548549
"2","Provinces","Male","25-29",287361,349321,0.548658513983433,2010,25,0.548658513983433,0.548658513983433,0.590601926397998,0.590601926397998,0.866572359881455,0.133427640118545,0.0788026212887517,2.75600307876811,7.71018684368573,13.0547946071038
"2","Provinces","Male","30-34",431302,390934,0.475452303231676,2010,30,0.475452303231676,0.475452303231676,0.511799305109247,0.511799305109247,0.957324922837527,0.0426750771624727,0.021841074837237,2.50439383845314,4.95418376491761,9.67993452796915
"2","Provinces","Male","35-39",576253,481407,0.455162339504188,2010,35,0.455162339504188,0.455162339504188,0.48995823027201,0.48995823027201,0.999999,1e-06,4.8995823027201e-07,2.44978992646447,2.44978992646447,4.9999975
"2","Provinces","Total","0-4",45703,603465,0.929597577206517,2010,0,0.929597577206517,0.929597577206517,1,1,0.941602025684225,0.0583979743157753,0.0583979743157753,4.85400506421056,28.0081113975114,28.0081113975114
"2","Provinces","Total","5-9",89318,627008,0.875310961768804,2010,5,0.875310961768804,0.875310961768804,0.941602025684225,0.941602025684225,0.945766497532059,0.0542335024679412,0.0510663757837639,4.58034418896171,23.1541063333009,24.5901195003013
"2","Provinces","Total","10-14",169756,816279,0.827839782563499,2010,10,0.827839782563499,0.827839782563499,0.890535649900461,0.890535649900461,0.94644906203268,0.0535509379673202,0.0476890193455068,4.33345570113854,18.5737621443391,20.8568428972105
"2","Provinces","Total","15-19",187764,679539,0.783508185720561,2010,15,0.783508185720561,0.783508185720561,0.842846630554954,0.842846630554954,0.787141516536547,0.212858483463453,0.179407055572209,3.76571551384425,14.2403064432006,16.8954895552283
"2","Provinces","Total","20-24",286964,461765,0.616731821526881,2010,20,0.616731821526881,0.616731821526881,0.663439574982745,0.663439574982745,0.838186793323064,0.161813206676936,0.107353285064341,3.04881466225287,10.4745909293564,15.7883118890349
"2","Provinces","Total","25-29",618031,661368,0.516936467825909,2010,25,0.516936467825909,0.516936467825909,0.556086289918404,0.556086289918404,0.894129512477159,0.105870487522841,0.0588731266184293,2.63324863304595,7.42577626710349,13.3536402564305
"2","Provinces","Total","30-34",880632,756864,0.462208151958844,2010,30,0.462208151958844,0.462208151958844,0.497213163299975,0.497213163299975,0.951837473600556,0.0481625263994442,0.0239470421035862,2.42619821124091,4.79252763405755,9.63877867241048
"2","Provinces","Total","35-39",1172127,920759,0.439947039638088,2010,35,0.439947039638088,0.439947039638088,0.473266121196388,0.473266121196388,0.999999,1e-06,4.73266121196388e-07,2.36632942281664,2.36632942281664,4.9999975
"2","Rest Capital","Female","0-4",23235,297849,0.927635758866839,2010,0,0.927635758866839,0.927635758866839,1,1,0.935147730427733,0.0648522695722673,0.0648522695722673,4.83786932606933,34.3330734528807,34.3330734528807
"2","Rest Capital","Female","5-9",43094,282086,0.867476474567932,2010,5,0.867476474567932,0.867476474567932,0.935147730427733,0.935147730427733,0.973999073347278,0.0260009266527222,0.0243147075483112,4.61495188326789,29.4952041268114,31.5406894195427
"2","Rest Capital","Female","10-14",60412,329145,0.844921282379729,2010,10,0.844921282379729,0.844921282379729,0.910833022879422,0.910833022879422,0.970435909957415,0.0295640900425853,0.0269279495021674,4.48684524064169,24.8802522435435,27.3159312613517
"2","Rest Capital","Female","15-19",66382,302288,0.819941953508558,2010,15,0.819941953508558,0.819941953508558,0.883905073377254,0.883905073377254,0.925828610754339,0.0741713892456615,0.0655604672536793,4.25562419875207,20.3934070029018,23.0719424711321
"2","Rest Capital","Female","20-24",68944,217280,0.759125719716027,2010,20,0.759125719716027,0.759125719716027,0.818344606123575,0.818344606123575,0.995832454927123,0.00416754507287709,0.00341048803116585,4.08319681053996,16.1377828041497,19.720033202874
"2","Rest Capital","Female","25-29",69257,214539,0.75596202906313,2010,25,0.75596202906313,0.75596202906313,0.814934118092409,0.814934118092409,0.983368297670877,0.0166317023291233,0.0135537416699595,4.04078623628715,12.0545859936098,14.7920988040445
"2","Rest Capital","Female","30-34",61199,173911,0.739700565692655,2010,30,0.739700565692655,0.743389093623632,0.80138037642245,0.80138037642245,0.999999,1e-06,8.0138037642245e-07,4.00689987866131,8.01379975732261,9.999995
"2","Rest Capital","Female","35-39",60388,178373,0.747077621554609,2010,35,0.747077621554609,0.743389093623632,0.80138037642245,0.80138037642245,0.999999,1e-06,8.0138037642245e-07,4.00689987866131,4.00689987866131,4.9999975
"2","Rest Capital","Male","0-4",25738,328860,0.927416398287638,2010,0,0.927416398287638,0.927416398287638,1,1,0.950191723499043,0.0498082765009571,0.0498082765009571,4.87547930874761,35.0869451812761,35.0869451812761
"2","Rest Capital","Male","5-9",41282,306278,0.881223385890206,2010,5,0.881223385890206,0.881223385890206,0.950191723499043,0.950191723499043,0.967906769981325,0.032093230018675,0.0304947215440961,4.67472181363497,30.2114658725285,31.7951263154303
"2","Rest Capital","Male","10-14",62158,360519,0.852942081068996,2010,10,0.852942081068996,0.852942081068996,0.919697001954947,0.919697001954947,0.967907303604998,0.0320926963950017,0.0295155566591334,4.5246961181269,25.5367440588935,27.7664752680628
"2","Rest Capital","Male","15-19",67849,321124,0.825568869818728,2010,15,0.825568869818728,0.825568869818728,0.890181445295813,0.890181445295813,0.937966212838796,0.0620337871612041,0.0552213263123336,4.31285391069823,21.0120479407666,23.6042304092108
"2","Rest Capital","Male","20-24",55681,174351,0.757942373235028,2010,20,0.757942373235028,0.774355706261477,0.83496011898348,0.83496011898348,0.999999,1e-06,8.3496011898348e-07,4.1747985075171,16.6991940300684,19.99999
"2","Rest Capital","Male","25-29",59829,217029,0.783900049845047,2010,25,0.783900049845047,0.774355706261477,0.83496011898348,0.83496011898348,0.999999,1e-06,8.3496011898348e-07,4.1747985075171,12.5243955225513,14.9999925
"2","Rest Capital","Male","30-34",56056,189230,0.771466777557627,2010,30,0.771466777557627,0.774355706261477,0.83496011898348,0.83496011898348,0.999999,1e-06,8.3496011898348e-07,4.1747985075171,8.3495970150342,9.999995
"2","Rest Capital","Male","35-39",51300,186325,0.784113624408206,2010,35,0.784113624408206,0.774355706261477,0.83496011898348,0.83496011898348,0.999999,1e-06,8.3496011898348e-07,4.1747985075171,4.1747985075171,4.9999975
"2","Rest Capital","Total","0-4",48973,626709,0.927520638406825,2010,0,0.927520638406825,0.927520638406825,1,1,0.942920893443362,0.0570791065566378,0.0570791065566378,4.85730223360841,34.71868772461,34.71868772461
"2","Rest Capital","Total","5-9",84376,588364,0.874578589053721,2010,5,0.874578589053721,0.874578589053721,0.942920893443362,0.942920893443362,0.970862106740084,0.0291378932599158,0.0274747283456971,4.64591764635257,29.8613854910015,31.6690251522094
"2","Rest Capital","Total","10-14",122570,689664,0.849095211478466,2010,10,0.849095211478466,0.849095211478466,0.915446165097665,0.915446165097665,0.969067772864915,0.0309322271350851,0.0283167887087436,4.50643885371647,25.215467844649,27.5444573433314
"2","Rest Capital","Total","15-19",134231,623412,0.8228308055377,2010,15,0.8228308055377,0.8228308055377,0.887129376388921,0.887129376388921,0.928718645601206,0.071281354398794,0.0632357834759598,4.27755742325471,20.7090289909325,23.3438656661659
"2","Rest Capital","Total","20-24",124625,391631,0.758598447281969,2010,20,0.758598447281969,0.764178311277923,0.823893592912962,0.823893592912962,0.999999,1e-06,8.23893592912962e-07,4.11946590483083,16.4314715676778,19.9436816950871
"2","Rest Capital","Total","25-29",129086,431568,0.769758175273877,2010,25,0.769758175273877,0.764178311277923,0.823893592912962,0.823893592912962,0.995495133805025,0.00450486619497514,0.00371153039497021,4.11018913857738,12.312005662847,14.9436841950871
"2","Rest Capital","Total","30-34",117255,363141,0.755920115904379,2010,30,0.755920115904379,0.760735790236513,0.820182062517991,0.820182062517991,0.999999,1e-06,8.20182062517991e-07,4.1009082621348,8.2018165242696,9.999995
"2","Rest Capital","Total","35-39",111688,364698,0.765551464568648,2010,35,0.765551464568648,0.760735790236513,0.820182062517991,0.820182062517991,0.999999,1e-06,8.20182062517991e-07,4.1009082621348,4.1009082621348,4.9999975
"2","Seoul","Female","0-4",34755,173249,0.832911867079479,2010,0,0.832911867079479,0.832911867079479,1,1,0.855852732615066,0.144147267384934,0.144147267384934,4.63963183153767,29.8590981958759,29.8590981958759
"2","Seoul","Female","5-9",68054,168944,0.712849897467489,2010,5,0.712849897467489,0.712849897467489,0.855852732615066,0.855852732615066,0.908703114349409,0.091296885650591,0.0781366890633036,4.08392194041707,25.2194663643382,29.4670629692095
"2","Seoul","Female","10-14",110615,203426,0.647768921892364,2010,10,0.647768921892364,0.647768921892364,0.777716043551763,0.777716043551763,0.977997935401729,0.0220020645982709,0.0171113586293376,3.84580182118547,21.1355444239211,27.1764284653264
"2","Seoul","Female","15-19",132999,229907,0.633516668228136,2010,15,0.633516668228136,0.633516668228136,0.760604684922425,0.760604684922425,0.974476860237952,0.0255231397620481,0.0194130196769436,3.75449087541977,17.2897426027357,22.7315752130807
"2","Seoul","Female","20-24",129603,205671,0.613441543334705,2010,20,0.613441543334705,0.617347333763362,0.741191665245482,0.741191665245482,0.999999,1e-06,7.41191665245482e-07,3.70595647324824,13.5352517273159,18.2614731951054
"2","Seoul","Female","25-29",153811,252294,0.621253124192019,2010,25,0.621253124192019,0.617347333763362,0.741191665245482,0.741191665245482,0.89854819897908,0.10145180102092,0.0751952293408487,3.51797025287529,9.82929525406764,13.2614756951054
"2","Seoul","Female","30-34",174211,217025,0.554716334897607,2010,30,0.554716334897607,0.554716334897607,0.665996435904633,0.665996435904633,0.930202267303543,0.0697977326964574,0.0464850412100649,3.213769576498,6.31132500119236,9.4765146792709
"2","Seoul","Female","35-39",187872,200292,0.515998392432065,2010,35,0.515998392432065,0.515998392432065,0.619511394694568,0.619511394694568,0.999999,1e-06,6.19511394694568e-07,3.09755542469435,3.09755542469435,4.9999975
"2","Seoul","Male","0-4",39637,187294,0.825334573064059,2010,0,0.825334573064059,0.825334573064059,1,1,0.866217709494533,0.133782290505467,0.133782290505467,4.66554427373633,30.3920647276473,30.3920647276473
"2","Seoul","Male","5-9",70371,176475,0.714919423446197,2010,5,0.714919423446197,0.714919423446197,0.866217709494533,0.866217709494533,0.946419243631674,0.0535807563683263,0.0464126000543562,4.21505704733677,25.726520453911,29.6998320075022
"2","Seoul","Male","10-14",108816,227673,0.676613499995542,2010,10,0.676613499995542,0.676613499995542,0.819805109440176,0.819805109440176,0.932777207252244,0.0672227927477558,0.0551095889654482,3.96125157478726,21.5114634065742,26.2397283925978
"2","Seoul","Male","15-19",142810,244345,0.631129650915008,2010,15,0.631129650915008,0.631129650915008,0.764695520474728,0.764695520474728,0.957984905482806,0.0420150945171942,0.0321287545696207,3.74315571594959,17.5502118317869,22.9505879946722
"2","Seoul","Male","20-24",108790,165347,0.603154627066029,2010,20,0.603154627066029,0.60461267897921,0.732566765905107,0.732566765905107,0.999999,1e-06,7.32566765905107e-07,3.66283199810862,13.8070561158373,18.8475054540296
"2","Seoul","Male","25-29",161524,248509,0.606070730892392,2010,25,0.606070730892392,0.60461267897921,0.732566765905107,0.732566765905107,0.957064290647462,0.042935709352538,0.0314532737422304,3.58420064516996,10.1442241177287,13.8475079540296
"2","Seoul","Male","30-34",168264,231084,0.5786532047237,2010,30,0.5786532047237,0.5786532047237,0.701113492162877,0.701113492162877,0.91421078009979,0.0857892199002104,0.0601479795541655,3.35519751192897,6.56002347255875,9.35657856522147
"2","Seoul","Male","35-39",190662,214150,0.529010997697697,2010,35,0.529010997697697,0.529010997697697,0.640965512608711,0.640965512608711,0.999999,1e-06,6.40965512608711e-07,3.20482596062978,3.20482596062978,4.9999975
