"org_admin","sex","agegr","none","native","retention","year","age_lower","rx_raw","rx_adj","px","qx","lx","dx","Lx","Tx","ex"
"Ulsan","Total","30-34",13699,22780,0.624468872501987,2000,30,0.624468872501987,0.624468872501987,0.94919979798264,0.0508002020173605,0.703100998288877,0.0357176727516828,3.42621080956518,6.76312576879284,9.6189961118703
"Ulsan","Total","35+",73184,106517,0.592745727625333,2000,35,0.592745727625333,0.592745727625333,0.999999,1.00000000002876e-06,0.667383325537194,6.67383325556385e-07,3.33691495922766,3.33691495922766,4.9999975
"Busan","Female","0-4",8752,55248,0.86325,2010,0,0.86325,0.86325,0.895732742996697,0.104267257003303,1,0.104267257003303,4.73933185749174,30.3408030312909,30.3408030312909
"Busan","Female","5-9",16884,57574,0.773241290391899,2010,5,0.773241290391899,0.773241290391899,0.965786871706367,0.034213128293633,0.895732742996697,0.0306458192529538,4.4020491668511,25.6014711737991,28.5815957649921
"Busan","Female","10-14",27321,80576,0.746786286921787,2010,10,0.746786286921787,0.746786286921787,0.979145434251205,0.0208545657487946,0.865086923743743,0.0180410121296364,4.28033208839463,21.199422006948,24.5055397614907
"Busan","Female","15-19",32333,87959,0.731212383200878,2010,15,0.731212383200878,0.731212383200878,0.905904649482744,0.0940953505172557,0.847045911614107,0.0797030819575378,4.03597185317669,16.9190899185534,19.9742300701421
"Busan","Female","20-24",40118,78718,0.662408697701033,2010,20,0.662408697701033,0.662408697701033,0.874491722738682,0.125508277261318,0.767342829656569,0.096307876619021,3.59594445673529,12.8831180653767,16.7892597252035
"Busan","Female","25-29",66317,91307,0.579270923209664,2010,25,0.579270923209664,0.579270923209664,0.907206669849171,0.0927933301508286,0.671034953037548,0.062267567939959,3.19950584533784,9.28717360864141,13.8400743010502
"Busan","Female","30-34",72850,80686,0.525518445185494,2010,30,0.525518445185494,0.525518445185494,0.999999,1.00000000002876e-06,0.608767385097589,6.08767385115095e-07,3.04383540356948,6.08766776330356,9.9999900000025
"Busan","Female","35+",305450,352431,0.53570630554766,2010,35,0.53570630554766,0.53570630554766,0.999999,1.00000000002876e-06,0.608766776330204,6.0876677634771e-07,3.04383235973408,3.04383235973408,4.9999975
"Busan","Male","0-4",10416,59345,0.850690213729734,2010,0,0.850690213729734,0.850690213729734,0.940978272368994,0.0590217276310055,1,0.0590217276310055,4.85244568092249,31.2779865662079,31.2779865662079
"Busan","Male","5-9",16094,64570,0.800481007636616,2010,5,0.800481007636616,0.800481007636616,0.950135017601609,0.0498649823983913,0.940978272368994,0.0469218649889486,4.5875866993726,26.4255408852854,28.0830510769997
"Busan","Male","10-14",28510,90562,0.76056503628057,2010,10,0.76056503628057,0.76056503628057,0.988702833653183,0.0112971663468173,0.894056407380046,0.0101003039576103,4.4450312770062,21.8379541859128,24.4257006668148
"Busan","Male","15-19",32908,99771,0.751972806548135,2010,15,0.751972806548135,0.751972806548135,0.883903964162081,0.116096035837919,0.883956103422436,0.102623799462079,4.16322101845698,17.3929229089066,19.6762292172269
"Busan","Male","20-24",33282,65970,0.664671744649982,2010,20,0.664671744649982,0.664671744649982,0.917166086221618,0.0828339137783822,0.781332303960357,0.064720812698517,3.74485948805549,13.2297018904496,16.9322346246174
"Busan","Male","25-29",59193,92434,0.609614382662718,2010,25,0.609614382662718,0.609614382662718,0.858855312559626,0.141144687440374,0.71661149126184,0.101145904950332,3.33019269393337,9.48484240239412,13.2356828184444
"Busan","Male","30-34",77183,84820,0.523570551162633,2010,30,0.523570551162633,0.523570551162633,0.999999,1.00000000002876e-06,0.615465586311508,6.15465586329206e-07,3.07732639289357,6.15464970846075,9.9999900000025
"Busan","Male","35+",263892,341002,0.563738440123393,2010,35,0.563738440123393,0.563738440123393,0.999999,1.00000000002876e-06,0.615464970845921,6.15464970863619e-07,3.07732331556718,3.07732331556718,4.9999975
"Busan","Total","0-4",19168,114593,0.856699635917794,2010,0,0.856699635917794,0.856699635917794,0.919115648803393,0.0808843511966072,1,0.0808843511966072,4.79778912200848,30.8203324240519,30.8203324240519
"Busan","Total","5-9",32978,122144,0.787406041696213,2010,5,0.787406041696213,0.787406041696213,0.957593446758328,0.0424065532416715,0.919115648803393,0.0389765266962345,4.49813692727638,26.0225433020434,28.3125886670763
"Busan","Total","10-14",55831,171138,0.754014865466209,2010,10,0.754014865466209,0.754014865466209,0.984199260798101,0.0158007392018992,0.880139122107158,0.0139068487298037,4.36592848871128,21.524406374767,24.4556864183415
"Busan","Total","15-19",65241,187730,0.742100873222622,2010,15,0.742100873222622,0.742100873222622,0.894000581154742,0.105999418845258,0.866232273377355,0.091820117563006,4.10161107297926,17.1584778860558,19.808172026605
"Busan","Total","20-24",73400,144688,0.663438611936466,2010,20,0.663438611936466,0.663438611936466,0.89555903415547,0.10444096584453,0.774412155814349,0.0808803535149949,3.66985989528426,13.0568668130765,16.860358808994
"Busan","Total","25-29",125510,183741,0.594148442527268,2010,25,0.594148442527268,0.594148442527268,0.882806932194381,0.117193067805619,0.693531802299354,0.0812771195322215,3.26446621266621,9.38700691779224,13.5350778243626
"Busan","Total","30-34",150033,165506,0.524518363815566,2010,30,0.524518363815566,0.524518363815566,0.999999,1.00000000002876e-06,0.612254682767132,6.12254682784738e-07,3.06127188319895,6.12254070512602,9.9999900000025
"Busan","Total","35+",569342,693433,0.549134247985587,2010,35,0.549134247985587,0.549134247985587,0.999999,1.00000000002876e-06,0.612254070512449,6.12254070530055e-07,3.06126882192707,3.06126882192707,4.9999975
"Chungbuk","Female","0-4",3182,28160,0.898474889924064,2010,0,0.898474889924064,0.898474889924064,0.916613309084946,0.0833866909150544,1,0.0833866909150544,4.79153327271236,26.624771687452,26.624771687452
"Chungbuk","Female","5-9",6321,29503,0.823554041983028,2010,5,0.823554041983028,0.823554041983028,0.961323854194479,0.0386761458055206,0.916613309084946,0.0354510699894501,4.4944388704511,21.8332384147397,23.8194647604842
"Chungbuk","Female","10-14",9785,37191,0.791702145776567,2010,10,0.791702145776567,0.791702145776567,0.925296901606258,0.0747030983937422,0.881162239095496,0.065825549448001,4.24124732185748,17.3387995442886,19.6771931149554
"Chungbuk","Female","15-19",11083,30358,0.732559542482083,2010,15,0.732559542482083,0.732559542482083,0.754926015501845,0.245073984498155,0.815336689647495,0.199817811239447,3.57713892013885,13.0975522224311,16.0639799345884
"Chungbuk","Female","20-24",16546,20472,0.553028256523853,2010,20,0.553028256523853,0.553028256523853,0.896122411257978,0.103877588742022,0.615518878408047,0.0639386169142219,2.91774784975468,9.52041330229224,15.4672970013778
"Chungbuk","Female","25-29",29279,28766,0.495581014729951,2010,25,0.495581014729951,0.495581014729951,0.80605997949695,0.19394002050305,0.551580261493825,0.10697348722319,2.49046758941115,6.60266545253756,11.9704527400161
"Chungbuk","Female","30-34",40865,27183,0.399468022572302,2010,30,0.399468022572302,0.399468022572302,0.899875905729556,0.100124094270444,0.444606774270635,0.0445158505803511,2.1117442449023,4.11219786312641,9.2490670432819
"Chungbuk","Female","35+",478622,268608,0.359471648622245,2010,35,0.359471648622245,0.359471648622245,0.999999,1.00000000002876e-06,0.400090923690284,4.00090923701789e-07,2.00045361822411,2.00045361822411,4.9999975
"Chungbuk","Male","0-4",3257,32078,0.9078251025895,2010,0,0.9078251025895,0.9078251025895,0.918569874935136,0.0814301250648638,1,0.0814301250648638,4.79642468733784,28.0697890306123,28.0697890306123
"Chungbuk","Male","5-9",6342,31840,0.833900790948615,2010,5,0.833900790948615,0.833900790948615,0.950384665691756,0.0496153343082442,0.918569874935136,0.0455751514303888,4.47891149609971,23.2733643432745,25.336520365332
"Chungbuk","Male","10-14",10677,40785,0.79252652442579,2010,10,0.79252652442579,0.79252652442579,0.975028680096247,0.0249713199037533,0.872994723504747,0.0217998305149257,4.31047404123642,18.7944528471748,21.5287129935014
"Chungbuk","Male","15-19",10543,35848,0.772736091052144,2010,15,0.772736091052144,0.772736091052144,0.842994931776282,0.157005068223718,0.851194892989822,0.133641912245547,3.92186968433524,14.4839788059384,17.0160546371036
"Chungbuk","Male","20-24",12104,22619,0.651412608357573,2010,20,0.651412608357573,0.651412608357573,0.809998789963542,0.190001210036458,0.717552980744274,0.13633593460668,3.24692506720467,10.5621091216031,14.7196226690435
"Chungbuk","Male","25-29",26759,29891,0.527643424536628,2010,25,0.527643424536628,0.527643424536628,0.874396097424445,0.125603902575555,0.581217046137595,0.0730031292383182,2.72357740759218,7.31518405439846,12.5859764489197
"Chungbuk","Male","30-34",37486,32109,0.461369351246498,2010,30,0.461369351246498,0.461369351246498,0.871305789720728,0.128694210279272,0.508213916899277,0.0654041886882882,2.37755911277566,4.59160664680628,9.03479124464098
"Chungbuk","Male","35+",405212,272393,0.401993786940769,2010,35,0.401993786940769,0.401993786940769,0.999999,1.00000000002876e-06,0.442809728210988,4.42809728223722e-07,2.21404753403062,2.21404753403062,4.9999975
"Chungbuk","Total","0-4",6439,60238,0.903429968354905,2010,0,0.903429968354905,0.903429968354905,0.917494748916659,0.0825052510833405,1,0.0825052510833405,4.79373687229165,27.3341128925682,27.3341128925682
"Chungbuk","Total","5-9",12663,61343,0.828892251979569,2010,5,0.828892251979569,0.828892251979569,0.955652700857147,0.0443472991428527,0.917494748916659,0.0406884140922037,4.48575270935279,22.5403760202766,24.5673079294365
"Chungbuk","Total","10-14",20462,77976,0.792133119323838,2010,10,0.792133119323838,0.792133119323838,0.951582411011899,0.0484175889881009,0.876806334824456,0.0424528487416937,4.27789955226804,18.0546233109238,20.5913467932899
"Chungbuk","Total","15-19",21626,66206,0.753779943528554,2010,15,0.753779943528554,0.753779943528554,0.796846315931182,0.203153684068818,0.834353486082762,0.169501984513374,3.74801246913037,13.7767237586558,16.5118549732879
"Chungbuk","Total","20-24",28650,43091,0.600646771023543,2010,20,0.600646771023543,0.600646771023543,0.851444245922495,0.148555754077505,0.664851501569388,0.0987675161652016,3.07733871743393,10.0287112895254,15.0841372334311
"Chungbuk","Total","25-29",56038,58657,0.511417237019922,2010,25,0.511417237019922,0.511417237019922,0.842299627510581,0.157700372489419,0.566083985404186,0.0892716553585347,2.60724078862459,6.95137257209145,12.2797548620425
"Chungbuk","Total","30-34",78351,59292,0.430766548244371,2010,30,0.430766548244371,0.430766548244371,0.881437499390057,0.118562500609943,0.476812330045651,0.0565320621718657,2.24273149479859,4.34413178346685,9.11077904183168
"Chungbuk","Total","35+",883834,541001,0.379693789105405,2010,35,0.379693789105405,0.379693789105405,0.999999,1.00000000002876e-06,0.420280267873786,4.20280267885871e-07,2.10140028866826,2.10140028866826,4.9999975
"Chungnam","Female","0-4",3826,38852,0.910351937766531,2010,0,0.910351937766531,0.910351937766531,0.909775809551866,0.0902241904481343,1,0.0902241904481343,4.77443952387966,24.126890312588,24.126890312588
"Chungnam","Female","5-9",7419,35769,0.828216171158655,2010,5,0.828216171158655,0.828216171158655,0.930092469497603,0.0699075305023972,0.909775809551866,0.0636001801565901,4.38987859736785,19.3524507887084,21.2716699933371
"Chungnam","Female","10-14",12257,41108,0.770317623910803,2010,10,0.770317623910803,0.770317623910803,0.935043673021043,0.0649563269789575,0.846175629395276,0.0549644608646247,4.09346699481482,14.9625721913405,17.6825846450265
"Chungnam","Female","15-19",13038,33573,0.720280620454399,2010,15,0.720280620454399,0.720280620454399,0.667707596196393,0.332292403803607,0.791211168530651,0.262913461107311,3.29877218988498,10.8691051965257,13.7373000139907
"Chungnam","Female","20-24",25132,23286,0.480936841670453,2010,20,0.480936841670453,0.480936841670453,0.773348553921729,0.226651446078271,0.52829770742334,0.119739439347335,2.34213993874836,7.57033300664072,14.329672266729
"Chungnam","Female","25-29",49922,29563,0.371931811033528,2010,25,0.371931811033528,0.371931811033528,0.839246789917551,0.160753210082449,0.408558268076004,0.0656770530989434,1.87859870763266,5.22819306789236,12.7966889337796
"Chungnam","Female","30-34",72289,32804,0.31214257847811,2010,30,0.31214257847811,0.31214257847811,0.969195567734703,0.0308044322652966,0.342881214977061,0.0105622611618035,1.6880004219808,3.3495943602597,9.76896433502136
"Chungnam","Female","35+",851472,369324,0.302527203562266,2010,35,0.302527203562266,0.302527203562266,0.999999,1.00000000002876e-06,0.332318953815258,3.32318953824814e-07,1.6615939382789,1.6615939382789,4.9999975
"Chungnam","Male","0-4",3832,40025,0.912625122557402,2010,0,0.912625122557402,0.912625122557402,0.887229261388745,0.112770738611255,1,0.112770738611255,4.71807315347186,25.300830784387,25.300830784387
"Chungnam","Male","5-9",9017,38368,0.809707713411417,2010,5,0.809707713411417,0.809707713411417,0.950640305659826,0.0493596943401737,0.887229261388745,0.0437933651518066,4.32666289406421,20.5827576309151,23.1989165897186
"Chungnam","Male","10-14",14204,47483,0.769740788172549,2010,10,0.769740788172549,0.769740788172549,0.920569666745648,0.0794303332543521,0.843435896236938,0.0669943943167832,4.04969349539273,16.2560947368509,19.2736576773397
"Chungnam","Male","15-19",13977,33988,0.708600020848535,2010,15,0.708600020848535,0.708600020848535,0.775329604430265,0.224670395569735,0.776441501920155,0.17444341937316,3.44609896116788,12.2064012414582,15.720954136624
"Chungnam","Male","20-24",18768,22883,0.549398573863773,2010,20,0.549398573863773,0.549398573863773,0.806519174145997,0.193480825854003,0.601998082546995,0.116475086173719,2.71880269730068,8.76030228029032,14.5520434936044
"Chungnam","Male","25-29",45673,36340,0.443100484069599,2010,25,0.443100484069599,0.443100484069599,0.84422061907695,0.15577938092305,0.485522996373276,0.0756344717989334,2.23852880236905,6.04149958298964,12.443282044554
"Chungnam","Male","30-34",66114,39512,0.374074564974533,2010,30,0.374074564974533,0.374074564974533,0.903741783013915,0.0962582169860854,0.409888524574343,0.0394551385385835,1.95080477652526,3.80297078062059,9.2780611132499
"Chungnam","Male","35+",738452,377147,0.338066814330239,2010,35,0.338066814330239,0.338066814330239,0.999999,1.00000000002876e-06,0.37043338603576,3.70433386046412e-07,1.85216600409533,1.85216600409533,4.9999975
"Chungnam","Total","0-4",7658,78877,0.911504015716184,2010,0,0.911504015716184,0.911504015716184,0.898002754590354,0.101997245409646,1,0.101997245409646,4.74500688647588,24.694084047259,24.694084047259
"Chungnam","Total","5-9",16436,74137,0.818533116933302,2010,5,0.818533116933302,0.818533116933302,0.940717398140248,0.0592826018597519,0.898002754590354,0.0532359397693404,4.35692392352842,19.9490771607831,22.2149398304278
"Chungnam","Total","10-14",26461,88591,0.770008344053124,2010,10,0.770008344053124,0.770008344053124,0.927725930958963,0.0722740690410367,0.844766814821013,0.0610547350979506,4.07119723636019,15.5921532372547,18.4573458186308
"Chungnam","Total","15-19",27015,67561,0.714356707832854,2010,15,0.714356707832854,0.714356707832854,0.717562938906179,0.282437061093821,0.783712079723063,0.221349336540708,3.36518705726354,11.5209560008945,14.7004956271257
"Chungnam","Total","20-24",43900,46169,0.512595898699886,2010,20,0.512595898699886,0.512595898699886,0.796091357788396,0.203908642211604,0.562362743182355,0.114670623392707,2.52513715743001,8.15576894363096,14.5026836192566
"Chungnam","Total","25-29",95595,65903,0.408073164992755,2010,25,0.408073164992755,0.408073164992755,0.840993546335062,0.159006453664938,0.447692119789648,0.0711859363014904,2.06049575819451,5.63063178620095,12.5770178596098
"Chungnam","Total","30-34",138403,72316,0.34318689819143,2010,30,0.34318689819143,0.34318689819143,0.930970613805501,0.0690293861944987,0.376506183488158,0.0259899907446208,1.81755594057924,3.57013602800644,9.48227727611473
"Chungnam","Total","35+",1589924,746471,0.319496917259282,2010,35,0.319496917259282,0.319496917259282,0.999999,1.00000000002876e-06,0.350516192743537,3.50516192753616e-07,1.7525800874272,1.7525800874272,4.9999975
"Daegu","Female","0-4",6288,45354,0.878238642965029,2010,0,0.878238642965029,0.878238642965029,0.935264573977946,0.0647354260220542,1,0.0647354260220542,4.83816143494486,31.7059806501931,31.7059806501931
"Daegu","Female","5-9",10365,47665,0.821385490263657,2010,5,0.821385490263657,0.821385490263657,0.967197904845419,0.0328020951545811,0.935264573977946,0.0306786375503333,4.5996262760139,26.8678192152483,28.7275065931042
"Daegu","Female","10-14",17783,68728,0.794442325253436,2010,10,0.794442325253436,0.794442325253436,0.985173177868816,0.0148268221311845,0.904585936427613,0.0134121347817832,4.4893993451836,22.2681929392344,24.6170010415769
"Daegu","Female","15-19",17661,63600,0.782663270203419,2010,15,0.782663270203419,0.782663270203419,0.904232136609169,0.0957678633908312,0.891173801645829,0.0853458108935055,4.24250448099538,17.7787935940508,19.949861139563
"Daegu","Female","20-24",19340,46827,0.707709281061556,2010,20,0.707709281061556,0.707709281061556,0.887917681895397,0.112082318104603,0.805827990752324,0.0903190691970951,3.80334228076888,13.5362891130554,16.7979882411603
"Daegu","Female","25-29",32457,54884,0.628387584296035,2010,25,0.628387584296035,0.628387584296035,0.896081749271254,0.103918250728746,0.715508921555229,0.0743544355088311,3.39165851900407,9.73294683228651,13.6028308509851
"Daegu","Female","30-34",37471,48292,0.563086645756328,2010,30,0.563086645756328,0.563086645756328,0.98538990331917,0.0146100966808297,0.641154486046398,0.00936732902848554,3.18235410766077,6.34128831328244,9.89042181141902
"Daegu","Female","35+",194524,242471,0.554859895422144,2010,35,0.554859895422144,0.554859895422144,0.999999,1.00000000002876e-06,0.631787157017912,6.3178715703608e-07,3.15893420562167,3.15893420562167,4.9999975
"Daegu","Male","0-4",7044,47663,0.871241340230683,2010,0,0.871241340230683,0.871241340230683,0.933193711591513,0.0668062884084875,1,0.0668062884084875,4.83298427897878,32.5728080833739,32.5728080833739
"Daegu","Male","5-9",12557,54606,0.813036939981835,2010,5,0.813036939981835,0.813036939981835,0.991753352574113,0.00824664742588699,0.933193711591513,0.00769571951955007,4.64672925915869,27.7398238043952,29.725686596287
"Daegu","Male","10-14",17674,71783,0.802430217870038,2010,10,0.802430217870038,0.806332110993583,0.999999,1.00000000002876e-06,0.925497992071962,9.25497992098576e-07,4.62748764661483,23.0930945452365,24.9520741731019
"Daegu","Male","15-19",18068,77144,0.810234004117128,2010,15,0.810234004117128,0.806332110993583,0.916765626571635,0.0832343734283651,0.92549706657397,0.0770331684460744,4.43490241175467,18.4656068986216,19.9520966251985
"Daegu","Male","20-24",17438,49430,0.739217562959861,2010,20,0.739217562959861,0.739217562959861,0.848360969580505,0.151639030419495,0.848463898127896,0.12866024285806,3.92066888349433,14.030704486867,16.5365957441739
"Daegu","Male","25-29",35078,58996,0.627123328443566,2010,25,0.627123328443566,0.627123328443566,0.923644446957687,0.0763555530423127,0.719803655269836,0.0549610061800065,3.46161576089917,10.1100356033726,14.0455463505289
"Daegu","Male","30-34",36148,49763,0.579238979874521,2010,30,0.579238979874521,0.579238979874521,0.999999,1.00000000002876e-06,0.66484264908983,6.64842649108948e-07,3.32421158334253,6.64841984247347,9.9999900000025
"Daegu","Male","35+",163969,237893,0.591976847773614,2010,35,0.591976847773614,0.591976847773614,0.999999,1.00000000002876e-06,0.664841984247181,6.64841984266299e-07,3.32420825913094,3.32420825913094,4.9999975
"Daegu","Total","0-4",13332,93017,0.874639159747623,2010,0,0.874639159747623,0.874639159747623,0.933992820875982,0.066007179124018,1,0.066007179124018,4.83498205218995,32.1816689228965,32.1816689228965
"Daegu","Total","5-9",22922,102271,0.816906696061281,2010,5,0.816906696061281,0.816906696061281,0.977471651026946,0.0225283489730543,0.933992820875982,0.0210413162070216,4.61736081386236,27.3466868707065,29.2793330521088
"Daegu","Total","10-14",35457,140511,0.798503136933988,2010,10,0.798503136933988,0.798503136933988,0.998791860359766,0.00120813964023403,0.91295150466896,0.00110297290240187,4.5620000910888,22.7293260568442,24.8965316784114
"Daegu","Total","15-19",35729,140744,0.797538433641407,2010,15,0.797538433641407,0.797538433641407,0.907224535681712,0.0927754643182881,0.911848531766559,0.0845971709225917,4.34774973152631,18.1673259657554,19.9236225456865
"Daegu","Total","20-24",36778,96257,0.723546435148645,2010,20,0.723546435148645,0.723546435148645,0.867576654664195,0.132423345335805,0.827251360843967,0.109547392636555,3.86238832262845,13.819576234229,16.705413721085
"Daegu","Total","25-29",67535,113880,0.627731995700466,2010,25,0.627731995700466,0.627731995700466,0.9098943166572,0.0901056833427997,0.717703968207412,0.0646692064931678,3.42684682480414,9.9571879116006,13.8736698592741
"Daegu","Total","30-34",73619,98055,0.571169775271736,2010,30,0.571169775271736,0.571169775271736,0.999999,1.00000000002876e-06,0.653034761714244,6.53034761733023e-07,3.26517217598432,6.53034108679646,9.9999900000025
"Daegu","Total","35+",358493,480364,0.572641105695011,2010,35,0.572641105695011,0.572641105695011,0.999999,1.00000000002876e-06,0.653034108679482,6.53034108698261e-07,3.26516891081214,3.26516891081214,4.9999975
"Daejeon","Female","0-4",5660,31758,0.848735902506815,2010,0,0.848735902506815,0.848735902506815,0.920636408310154,0.0793635916898461,1,0.0793635916898461,4.80159102077539,31.3966512451391,31.3966512451391
"Daejeon","Female","5-9",8112,28993,0.781377172887751,2010,5,0.781377172887751,0.781377172887751,0.970861432137848,0.0291385678621521,0.920636408310154,0.0268260264599134,4.53611697540099,26.5950602243637,28.8876911496249
"Daejeon","Female","10-14",12082,35681,0.747042689948286,2010,10,0.747042689948286,0.758608961109625,0.999999,1.00000000002876e-06,0.893810381850241,8.93810381875943e-07,4.46904967472525,22.0589432489627,24.6796677426138
"Daejeon","Female","15-19",9771,32744,0.770175232270963,2010,15,0.770175232270963,0.758608961109625,0.947007814429923,0.0529921855700768,0.893809488039859,0.0473649182545035,4.35063514456303,17.5898935742375,19.6796899223038
"Daejeon","Female","20-24",8996,22951,0.71840861426738,2010,20,0.71840861426738,0.71840861426738,0.81133920627457,0.18866079372543,0.846444569785355,0.159690904380286,3.83299558797606,13.2392584296745,15.641022344832
"Daejeon","Female","25-29",15709,21951,0.58287307488051,2010,25,0.58287307488051,0.58287307488051,0.922946248896106,0.0770537511038941,0.68675366540507,0.0529169460038092,3.30147596201583,9.4062628416984,13.6967056974502
"Daejeon","Female","30-34",18373,21392,0.537960518043506,2010,30,0.537960518043506,0.537960518043506,0.950864568019246,0.0491354319807543,0.63383671940126,0.0311438410130451,3.09132399447369,6.10478687968257,9.63148188298292
"Daejeon","Female","35+",96825,101395,0.511527595600848,2010,35,0.511527595600848,0.511527595600848,0.999999,1.00000000002876e-06,0.602692878388215,6.02692878405546e-07,3.01346288520888,3.01346288520888,4.9999975
"Daejeon","Male","0-4",5887,31450,0.842327985644267,2010,0,0.842327985644267,0.842327985644267,0.954929948802039,0.0450700511979613,1,0.0450700511979613,4.8873248720051,32.756124757271,32.756124757271
"Daejeon","Male","5-9",8042,33065,0.804364220205804,2010,5,0.804364220205804,0.804364220205804,0.991667047391073,0.0083329526089273,0.954929948802039,0.00795738600821276,4.75475627898966,27.8687998852659,29.1841301241284
"Daejeon","Male","10-14",10556,41614,0.797661491278513,2010,10,0.797661491278513,0.797661491278513,0.995976075432049,0.00402392456795064,0.946972562793826,0.00381054616060126,4.72533644856763,23.1140436062763,24.4083561809685
"Daejeon","Male","15-19",9988,38604,0.794451761606849,2010,15,0.794451761606849,0.794451761606849,0.921888375933034,0.078111624066966,0.943162016633225,0.073671916877496,4.53163029097238,18.3887071577087,19.4968699262829
"Daejeon","Male","20-24",7650,20937,0.732395844264876,2010,20,0.732395844264876,0.732395844264876,0.837684225529575,0.162315774470425,0.869490099755729,0.141131958936218,3.9946206014381,13.8570768667363,15.9370151202748
"Daejeon","Male","25-29",15675,24883,0.613516445584102,2010,25,0.613516445584102,0.613516445584102,0.883254201012014,0.116745798987986,0.728358140819511,0.0850327530993775,3.42920882134911,9.86245626529817,13.5406686801104
"Daejeon","Male","30-34",16934,20031,0.541890977952117,2010,30,0.541890977952117,0.541890977952117,0.999999,1.00000000002876e-06,0.643325387720133,6.43325387738632e-07,3.2166253302872,6.43324744394906,9.9999900000025
"Daejeon","Male","35+",80820,107773,0.571458113503683,2010,35,0.571458113503683,0.571458113503683,0.999999,1.00000000002876e-06,0.643324744394745,6.43324744413245e-07,3.21662211366187,3.21662211366187,4.9999975
"Daejeon","Total","0-4",11547,63208,0.845535415691258,2010,0,0.845535415691258,0.845535415691258,0.938409899278879,0.0615901007211209,1,0.0615901007211209,4.8460247481972,32.2057763827841,32.2057763827841
"Daejeon","Total","5-9",16154,62058,0.793458804275559,2010,5,0.793458804275559,0.793458804275559,0.980889843457779,0.0191101565422214,0.938409899278879,0.0179331600759896,4.64721659620442,27.3597516345869,29.1554379974162
"Daejeon","Total","10-14",22638,77295,0.773468223709886,2010,10,0.773468223709886,0.778295682316049,0.999999,1.00000000002876e-06,0.92047673920289,9.20476739229358e-07,4.6023813948226,22.7125350383825,24.674751757498
"Daejeon","Total","15-19",19759,71348,0.783123140922212,2010,15,0.783123140922212,0.778295682316049,0.931540619033222,0.0684593809667782,0.92047581872615,0.0630152047448806,4.44484108176855,18.1101536435599,19.6747739322719
"Daejeon","Total","20-24",16646,43888,0.725014041695576,2010,20,0.725014041695576,0.725014041695576,0.825863223006282,0.174136776993718,0.85746061398127,0.149315427717753,3.91401450061197,13.6653125617914,15.936956565669
"Daejeon","Total","25-29",31384,46834,0.598762433199519,2010,25,0.598762433199519,0.598762433199519,0.901616406927299,0.0983835930727014,0.708145186263517,0.0696698678417422,3.36655126171323,9.75129806117939,13.7701960704294
"Daejeon","Total","30-34",35307,41423,0.539854033624397,2010,30,0.539854033624397,0.539854033624397,0.999999,1.00000000002876e-06,0.638475318421775,6.38475318440134e-07,3.19237499592058,6.38474679946616,9.9999900000025
"Daejeon","Total","35+",177645,209168,0.540747079338078,2010,35,0.540747079338078,0.540747079338078,0.999999,1.00000000002876e-06,0.638474679946456,6.38474679964816e-07,3.19237180354558,3.19237180354558,4.9999975
"Gangwon","Female","0-4",2809,25958,0.902353391038343,2010,0,0.902353391038343,0.902353391038343,0.890465494638536,0.109534505361464,1,0.109534505361464,4.72616373659634,23.9123885874268,23.9123885874268
"Gangwon","Female","5-9",6910,28258,0.803514558689718,2010,5,0.803514558689718,0.803514558689718,0.946442720561901,0.0535572794380991,0.890465494638536,0.0476909093263412,4.33310019987683,19.1862248508304,21.5462867077389
"Gangwon","Female","10-14",11764,37351,0.760480504937392,2010,10,0.760480504937392,0.760480504937392,0.916452364378515,0.0835476356214855,0.842774585312195,0.0704118239647118,4.03784336664919,14.8531246509536,17.6240775526607
"Gangwon","Female","15-19",12585,28942,0.696944156813639,2010,15,0.696944156813639,0.696944156813639,0.674112309175824,0.325887690824176,0.772362761347483,0.251703516774116,3.23255501480213,10.8152812843044,14.002851801705
"Gangwon","Female","20-24",22977,20361,0.46981863491624,2010,20,0.46981863491624,0.46981863491624,0.741599783245946,0.258400216754054,0.520659244573367,0.13453846165276,2.26695006873494,7.58272626950229,14.5637023610627
"Gangwon","Female","25-29",45227,24184,0.34841739781879,2010,25,0.34841739781879,0.34841739781879,0.901371366946944,0.0986286330530562,0.386120782920607,0.0380825650128353,1.83539750207095,5.31577620076736,13.7671330731254
"Gangwon","Female","30-34",59914,27431,0.314053466140019,2010,30,0.314053466140019,0.314053466140019,0.999999,1.00000000002876e-06,0.348038217907772,3.4803821791778e-07,1.74019021944331,3.48037869869641,9.9999900000025
"Gangwon","Female","35+",504636,288687,0.363895916291347,2010,35,0.363895916291347,0.363895916291347,0.999999,1.00000000002876e-06,0.348037869869554,3.48037869879562e-07,1.74018847925309,1.74018847925309,4.9999975
"Gangwon","Male","0-4",3740,26644,0.876908899420748,2010,0,0.876908899420748,0.876908899420748,0.921178372602905,0.0788216273970948,1,0.0788216273970948,4.80294593150726,26.1299448209405,26.1299448209405
"Gangwon","Male","5-9",7225,30364,0.807789512889409,2010,5,0.807789512889409,0.807789512889409,0.932313407246751,0.0676865927532485,0.921178372602905,0.0623514253594731,4.45001329961584,21.3269988894332,23.1518667000085
