"org_admin","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex","year"
"Busan","Female","25-29",66317,91307,0.579270923209664,0.671034953037548,0.907206669849171,0.0927933301508287,0.671034953037548,0.062267567939959,3.19950584533784,36.3164993123613,54.1201306250424,2010
"Busan","Female","30-34",72850,80686,0.525518445185494,0.608767385097589,0.935954777525289,0.0640452224747109,0.608767385097589,0.0389886426139231,2.94636531895314,33.1169934670234,54.4000783841509,2010
"Busan","Female","35-39",76547,74095,0.491861499449025,0.569778742483666,0.999999,1e-06,0.569778742483666,5.69778742483666e-07,2.84889228797148,30.1706281480703,52.9514808091234,2010
"Busan","Female","40-44",58842,65795,0.527893001275705,0.611518101680515,0.999999,1e-06,0.569778172704924,5.69778172704924e-07,2.84888943907919,27.3217358600988,47.9515312606546,2010
"Busan","Female","45-49",46189,54796,0.542615239887112,0.62857253389761,0.965591442989453,0.034408557010547,0.569777602926751,0.0196052251336379,2.79987495179966,24.4728464210196,42.9515767122314,2010
"Busan","Female","50-54",46980,51706,0.523944632470665,0.60694426002973,0.984814613116065,0.0151853868839353,0.550172377793113,0.00835458040964306,2.72997543794146,21.67297146922,39.3930563292836,2010
"Busan","Female","55-59",33845,36081,0.515988330520836,0.597727576624195,0.999999,1e-06,0.54181779738347,5.4181779738347e-07,2.70908763237286,18.9429960312785,34.9619302332951,2010
"Busan","Female","60-64",17301,24578,0.586881253134029,0.679850857960068,0.999999,1e-06,0.541817255565673,5.41817255565672e-07,2.70908492328522,16.2339083989057,29.9619626952578,2010
"Busan","Female","65-69",10632,16087,0.602080916201954,0.697458344861806,0.999999,1e-06,0.541816713748417,5.41816713748417e-07,2.7090822142003,13.5248234756204,24.961990157248,2010
"Busan","Female","70-74",6962,12040,0.6336175139459,0.733990748851318,0.999999,1e-06,0.541816171931703,5.41816171931703e-07,2.70907950511809,10.8157412614201,19.9620126192606,2010
"Busan","Female","75-79",4743,9251,0.661069029584108,0.765790940728766,0.999999,1e-06,0.541815630115531,5.41815630115531e-07,2.70907679603858,8.10666175630205,14.9620300812907,2010
"Busan","Female","80-84",2416,5699,0.702279728897104,0.81352994948984,0.994939337424212,0.00506066257578819,0.541815088299901,0.00274194334035668,2.70222058314861,5.39758496026347,9.96204254333325,2010
"Busan","Female","85+",993,2303,0.69872572815534,0.809412948920174,0.999999,1e-06,0.539073144959544,5.39073144959544e-07,2.69536437711486,2.69536437711486,4.9999975,2010
"Busan","Male","0-4",10416,59345,0.850690213729734,1,0.940978272368994,0.0590217276310055,1,0.0590217276310055,4.85244568092249,60.2020257548132,60.2020257548132,2010
"Busan","Male","5-9",16094,64570,0.800481007636616,0.940978272368994,0.950135017601609,0.0498649823983913,0.940978272368994,0.0469218649889486,4.5875866993726,55.3495800738907,58.8213157510463,2010
"Busan","Male","10-14",28510,90562,0.76056503628057,0.894056407380046,0.988702833653183,0.0112971663468173,0.894056407380046,0.0101003039576103,4.4450312770062,50.7619933745181,56.777170831169,2010
"Busan","Male","15-19",32908,99771,0.751972806548135,0.883956103422436,0.883903964162081,0.116096035837919,0.883956103422436,0.102623799462079,4.16322101845698,46.3169620975119,52.397355386976,2010
"Busan","Male","20-24",33282,65970,0.664671744649982,0.781332303960357,0.917166086221618,0.0828339137783823,0.781332303960357,0.064720812698517,3.74485948805549,42.1537410790549,53.9511048825056,2010
"Busan","Male","25-29",59193,92434,0.609614382662718,0.71661149126184,0.858855312559626,0.141144687440374,0.71661149126184,0.101145904950332,3.33019269393337,38.4088815909994,53.5979147129883,2010
"Busan","Male","30-34",77183,84820,0.523570551162633,0.615465586311508,0.998005745442709,0.00199425455729063,0.615465586311508,0.00122739505035727,3.07425944393164,35.0786888970661,56.9953701348162,2010
"Busan","Male","35-39",70668,77336,0.522526418204913,0.61423819126115,0.999999,1e-06,0.61423819126115,6.1423819126115e-07,3.07118942071027,32.0044294531344,52.1042649390184,2010
"Busan","Male","40-44",55812,65047,0.538205677690532,0.632669412441978,0.999999,1e-06,0.614237577022959,6.14237577022959e-07,3.07118634952085,28.9332400324242,47.1043145433329,2010
"Busan","Male","45-49",39448,51799,0.567678937389722,0.667315702270527,0.999999,1e-06,0.614236962785382,6.14236962785382e-07,3.0711832783345,25.8620536829033,42.1043591476921,2010
"Busan","Male","50-54",38100,54445,0.588308390512724,0.69156595552377,0.984840003930398,0.0151599960696018,0.614236348548419,0.00931182062980062,3.04790219116759,22.7908704045688,37.1043987520908,2010
"Busan","Male","55-59",28681,39508,0.579389637624837,0.681081818356159,0.999999,1e-06,0.604924527918619,6.04924527918619e-07,3.02462112728177,19.7429682134012,32.6370766967103,2010
"Busan","Male","60-64",13555,21087,0.60871196813117,0.715550688496058,0.999999,1e-06,0.604923922994091,6.0492392299409e-07,3.02461810266065,16.7183470861194,27.6371068338171,2010
"Busan","Male","65-69",7711,13735,0.640445770773104,0.752854282836002,0.980519383577238,0.0194806164227623,0.604923318070168,0.0117842791245096,2.99515589253956,13.6937289834588,22.6371319709491,2010
"Busan","Male","70-74",5951,10045,0.627969492373093,0.73818821732984,0.999999,1e-06,0.593139038945658,5.93139038945658e-07,2.96569371188069,10.6985730909192,18.0372094710485,2010
"Busan","Male","75-79",2222,5208,0.700942126514132,0.823968719989087,0.842978675044652,0.157021324955348,0.593138445806619,0.0931353846425114,2.73285376742682,7.73287937903853,13.0372250082735,2010
"Busan","Male","80-84",1247,1801,0.590879265091864,0.694588059854638,0.999999,1e-06,0.500003061164108,5.00003061164108e-07,2.50001405581288,5.00002561161171,9.9999900000025,2010
"Busan","Male","85+",497,991,0.665994623655914,0.782887369464322,0.999999,1e-06,0.500002561161046,5.00002561161046e-07,2.50001155579883,2.50001155579883,4.9999975,2010
"Busan","Total","0-4",19168,114593,0.856699635917794,1,0.919115648803393,0.0808843511966072,1,0.0808843511966072,4.79778912200848,59.9162616298609,59.9162616298609,2010
"Busan","Total","5-9",32978,122144,0.787406041696213,0.919115648803393,0.957593446758328,0.0424065532416715,0.919115648803393,0.0389765266962345,4.49813692727638,55.1184725078525,59.9690284673227,2010
"Busan","Total","10-14",55831,171138,0.754014865466209,0.880139122107158,0.984199260798101,0.0158007392018992,0.880139122107158,0.0139068487298037,4.36592848871128,50.6203355805761,57.5140160334936,2010
"Busan","Total","15-19",65241,187730,0.742100873222622,0.866232273377355,0.894000581154742,0.105999418845258,0.866232273377355,0.091820117563006,4.10161107297926,46.2544070918648,53.3972336444166,2010
"Busan","Total","20-24",73400,144688,0.663438611936466,0.774412155814349,0.89555903415547,0.10444096584453,0.774412155814349,0.0808803535149949,3.66985989528426,42.1527960188855,54.4319916757491,2010
"Busan","Total","25-29",125510,183741,0.594148442527268,0.693531802299354,0.882806932194381,0.117193067805619,0.693531802299354,0.0812771195322215,3.26446621266621,38.4829361236013,55.4883510691419,2010
"Busan","Total","30-34",150033,165506,0.524518363815566,0.612254682767132,0.966712624607442,0.0332873753925582,0.612254682767132,0.0203803514611212,3.01032253518286,35.2184699109351,57.522581537086,2010
"Busan","Total","35-39",147215,151431,0.507058524138947,0.591874331306011,0.999999,1e-06,0.591874331306011,5.91874331306011e-07,2.95937017684423,32.2081473757522,54.4172059374204,2010
"Busan","Total","40-44",114654,130842,0.532969987291035,0.622120011432079,0.999999,1e-06,0.59187373943168,5.9187373943168e-07,2.95936721747405,29.248777198908,49.4172578546783,2010
"Busan","Total","45-49",85637,106595,0.554512256023971,0.647265660886986,0.999999,1e-06,0.59187314755794,5.9187314755794e-07,2.95936425810683,26.2894099814339,44.4173047719831,2010
"Busan","Total","50-54",85080,106151,0.555093054996313,0.647943610249857,0.985943341632925,0.0140566583670751,0.591872555684793,0.00831975031210879,2.93856340264369,23.3300457233271,39.4173466893297,2010
"Busan","Total","55-59",62526,75589,0.547290301560294,0.638835688279445,0.999999,1e-06,0.583552805372684,5.83552805372684e-07,2.91776256798141,20.3914823206834,34.9436797029199,2010
"Busan","Total","60-64",30856,45665,0.596764286927772,0.69658519965221,0.999999,1e-06,0.583552221819878,5.83552221819878e-07,2.91775965021884,17.473719752702,29.943712146632,2010
"Busan","Total","65-69",18343,29822,0.619163292847503,0.72273089293914,0.999999,1e-06,0.583551638267657,5.83551638267657e-07,2.91775673245919,14.5559601024832,24.9437395903716,2010
"Busan","Total","70-74",12913,22085,0.631036059203383,0.736589619916607,0.999999,1e-06,0.583551054716018,5.83551054716018e-07,2.91775381470245,11.638203370024,19.9437620341337,2010
"Busan","Total","75-79",6965,14459,0.674897311426438,0.787787554856856,0.995503154635375,0.00449684536462525,0.583550471164964,0.00262413623128304,2.91119201524661,8.72044955532152,14.9437794779131,2010
"Busan","Total","80-84",3663,7500,0.671862402579952,0.784244996042489,0.999999,1e-06,0.580926334933681,5.8092633493368e-07,2.90463022235257,5.80925754007491,9.9999900000025,2010
"Busan","Total","85+",1490,3294,0.688545150501672,0.803718271414957,0.999999,1e-06,0.580925754007346,5.80925754007346e-07,2.90462731772234,2.90462731772234,4.9999975,2010
"Chungbuk","Female","0-4",3182,28160,0.898474889924064,1,0.916613309084946,0.0833866909150544,1,0.0833866909150544,4.79153327271236,42.8760982026901,42.8760982026901,2010
"Chungbuk","Female","5-9",6321,29503,0.823554041983028,0.916613309084946,0.961323854194479,0.0386761458055207,0.916613309084946,0.0354510699894502,4.4944388704511,38.0845649299778,41.5492166134895,2010
"Chungbuk","Female","10-14",9785,37191,0.791702145776567,0.881162239095496,0.925296901606258,0.0747030983937422,0.881162239095496,0.065825549448001,4.24124732185747,33.5901260595267,38.1202513784597,2010
"Chungbuk","Female","15-19",11083,30358,0.732559542482083,0.815336689647495,0.754926015501845,0.245073984498155,0.815336689647495,0.199817811239447,3.57713892013885,29.3488787376692,35.9960236186084,2010
"Chungbuk","Female","20-24",16546,20472,0.553028256523853,0.615518878408047,0.896122411257978,0.103877588742022,0.615518878408047,0.0639386169142219,2.91774784975468,25.7717398175303,41.8699421278277,2010
"Chungbuk","Female","25-29",29279,28766,0.495581014729951,0.551580261493825,0.80605997949695,0.19394002050305,0.551580261493825,0.10697348722319,2.49046758941115,22.8539919677757,41.4336653488669,2010
"Chungbuk","Female","30-34",40865,27183,0.399468022572302,0.444606774270635,0.949677455536788,0.0503225444632125,0.444606774270635,0.0223737441668795,2.16709951093598,20.3635243783645,45.8012013239571,2010
"Chungbuk","Female","35-39",55211,33748,0.379365775244776,0.422233030103756,0.851851406469633,0.148148593530367,0.422233030103756,0.0625532295519367,1.95478207663894,18.1964248674285,43.0956925917357,2010
"Chungbuk","Female","40-44",70789,33799,0.323163269208705,0.359679800551819,0.898021469636634,0.101978530363366,0.359679800551819,0.0366796174616633,1.70669995910494,16.2416427907896,45.1558379588505,2010
"Chungbuk","Female","45-49",81015,33124,0.29020755394738,0.323000183090156,0.999999,1e-06,0.323000183090156,3.23000183090156e-07,1.61500010795032,14.5349428316847,44.99979750051,2010
"Chungbuk","Female","50-54",75785,33453,0.30623958695692,0.340843790284225,0.999999,1e-06,0.322999860089973,3.22999860089973e-07,1.61499849295021,12.9199427237343,39.99984000035,2010
"Chungbuk","Female","55-59",54612,28210,0.340609982854797,0.379097943275392,0.999999,1e-06,0.322999537090112,3.22999537090112e-07,1.61499687795172,11.3049442307841,34.9998775002275,2010
"Chungbuk","Female","60-64",37068,19757,0.347681478222613,0.386968497530296,0.999999,1e-06,0.322999214090575,3.22999214090575e-07,1.61499526295484,9.6899473528324,29.9999100001375,2010
"Chungbuk","Female","65-69",34075,23688,0.410089503661513,0.456428452548265,0.999999,1e-06,0.322998891091361,3.22998891091361e-07,1.61499364795958,8.07495208987756,24.999937500075,2010
"Chungbuk","Female","70-74",31579,24307,0.434938982929535,0.484085852378462,0.999999,1e-06,0.32299856809247,3.2299856809247e-07,1.61499203296593,6.45995844191798,19.999960000035,2010
"Chungbuk","Female","75-79",20204,19339,0.489062539513947,0.544325217096808,0.999999,1e-06,0.322998245093902,3.22998245093902e-07,1.6149904179739,4.84496640895205,14.9999775000125,2010
"Chungbuk","Female","80-84",11360,11869,0.510956132420681,0.568692723804296,0.999999,1e-06,0.322997922095657,3.22997922095657e-07,1.61498880298348,3.22997599097816,9.9999900000025,2010
"Chungbuk","Female","85+",6924,7314,0.513695743784239,0.57174190346895,0.999999,1e-06,0.322997599097735,3.22997599097735e-07,1.61498718799468,1.61498718799468,4.9999975,2010
"Chungbuk","Male","0-4",3257,32078,0.9078251025895,1,0.918569874935136,0.0814301250648638,1,0.0814301250648638,4.79642468733784,47.7475233856089,47.7475233856089,2010
"Chungbuk","Male","5-9",6342,31840,0.833900790948615,0.918569874935136,0.950384665691756,0.0496153343082442,0.918569874935136,0.0455751514303888,4.47891149609971,42.951098698271,46.7586624276177,2010
"Chungbuk","Male","10-14",10677,40785,0.79252652442579,0.872994723504747,0.975028680096247,0.0249713199037533,0.872994723504747,0.0217998305149257,4.31047404123642,38.4721872021713,44.0692093163173,2010
"Chungbuk","Male","15-19",10543,35848,0.772736091052144,0.851194892989822,0.842994931776282,0.157005068223718,0.851194892989822,0.133641912245547,3.92186968433524,34.1617131609349,40.1338323834884,2010
"Chungbuk","Male","20-24",12104,22619,0.651412608357573,0.717552980744274,0.809998789963542,0.190001210036458,0.717552980744274,0.13633593460668,3.24692506720467,30.2398434765996,42.1430114404008,2010
"Chungbuk","Male","25-29",26759,29891,0.527643424536628,0.581217046137595,0.874396097424445,0.125603902575555,0.581217046137595,0.0730031292383182,2.72357740759218,26.992918409395,46.4420625457788,2010
"Chungbuk","Male","30-34",37486,32109,0.461369351246498,0.508213916899277,0.911838294672988,0.0881617053270118,0.508213916899277,0.0448050055847605,2.42905707053448,24.2693410018028,47.754184202344,2010
"Chungbuk","Male","35-39",51385,37316,0.420694242454989,0.463408911314516,0.887803034180526,0.112196965819474,0.463408911314516,0.0519930737831943,2.18706187211459,21.8402839312683,47.1296157627087,2010
"Chungbuk","Male","40-44",64517,38462,0.373493624913817,0.411415837531322,0.999999,1e-06,0.411415837531322,4.11415837531322e-07,2.05707815911701,19.6532220591537,47.7697265547233,2010
"Chungbuk","Male","45-49",71992,43639,0.377398794440937,0.415717513609655,0.967020791343028,0.0329792086569721,0.411415426115484,0.0135681551825597,2.02315674262102,17.5961439000367,42.7697718244951,2010
"Chungbuk","Male","50-54",70228,40359,0.36495248085218,0.402007478985965,0.999999,1e-06,0.397847270932924,3.97847270932924e-07,1.98923536004645,15.5729871574157,39.14312927395,2010
"Chungbuk","Male","55-59",47879,29964,0.384928638413216,0.42401189096362,0.999999,1e-06,0.397846873085654,3.97846873085654e-07,1.98923337081108,13.5837517973692,34.1431659171159,2010
"Chungbuk","Male","60-64",32836,22302,0.404476041931155,0.445544015887441,0.998846815301138,0.00115318469886183,0.39784647523878,0.000458790467741474,1.98808540002455,11.5945184265581,29.1431975603135,2010
"Chungbuk","Male","65-69",28539,19346,0.404009606348543,0.445030221345651,0.999999,1e-06,0.397387684771039,3.97387684771039e-07,1.98693743038598,9.60643302653359,24.1739575600298,2010
"Chungbuk","Male","70-74",20689,19677,0.487464698013179,0.53695882237969,0.999999,1e-06,0.397387287383354,3.97387287383354e-07,1.98693544344855,7.61949559614761,19.173979234009,2010
"Chungbuk","Male","75-79",10956,13122,0.544978818838774,0.600312568229568,0.999999,1e-06,0.397386889996067,3.97386889996067e-07,1.98693345651311,5.63256015269906,14.1739959080049,2010
"Chungbuk","Male","80-84",3932,5695,0.591565389010076,0.651629248103717,0.889867974224328,0.110132025775672,0.397386492609177,0.0437649794469379,1.87752001442854,3.64562669618595,9.17400758201252,2010
"Chungbuk","Male","85+",2259,2511,0.526415094339623,0.579863998955376,0.999999,1e-06,0.353621513162239,3.53621513162239e-07,1.76810668175741,1.76810668175741,4.9999975,2010
"Chungbuk","Total","0-4",6439,60238,0.903429968354905,1,0.91749474891666,0.0825052510833405,1,0.0825052510833405,4.79373687229165,45.7960783476851,45.7960783476851,2010
"Chungbuk","Total","5-9",12663,61343,0.828892251979569,0.91749474891666,0.955652700857147,0.0443472991428527,0.91749474891666,0.0406884140922037,4.48575270935279,41.0023414753934,44.689456287142,2010
"Chungbuk","Total","10-14",20462,77976,0.792133119323838,0.876806334824456,0.951582411011899,0.0484175889881009,0.876806334824456,0.0424528487416937,4.27789955226804,36.5165887660406,41.6472684054587,2010
"Chungbuk","Total","15-19",21626,66206,0.753779943528554,0.834353486082762,0.796846315931182,0.203153684068818,0.834353486082762,0.169501984513374,3.74801246913038,32.2386892137726,38.6391256841644,2010
"Chungbuk","Total","20-24",28650,43091,0.600646771023543,0.664851501569388,0.851444245922495,0.148555754077505,0.664851501569388,0.0987675161652016,3.07733871743394,28.4906767446422,42.8526921837278,2010
"Chungbuk","Total","25-29",56038,58657,0.511417237019922,0.566083985404186,0.842299627510581,0.157700372489419,0.566083985404186,0.0892716553585347,2.60724078862459,25.4133380272083,44.8932290657597,2010
"Chungbuk","Total","30-34",78351,59292,0.430766548244371,0.476812330045651,0.928577211090872,0.0714227889091277,0.476812330045651,0.0340552663981199,2.29892348423296,22.8060972385837,47.8303428864773,2010
"Chungbuk","Total","35-39",106596,71064,0.4,0.442757063647531,0.870333434505485,0.129666565494515,0.442757063647531,0.0574107877916118,2.07025834875863,20.5071737543507,46.316988339854,2010
"Chungbuk","Total","40-44",135306,72261,0.348133373802194,0.38534627585592,0.959650195338759,0.0403498046612409,0.38534627585592,0.015548646957723,1.88785976188529,18.4369154055921,47.8450592642697,2010
"Chungbuk","Total","45-49",153007,76763,0.334086260173217,0.369797628898197,0.999999,1e-06,0.369797628898197,3.69797628898197e-07,1.84898721999691,16.5490556437068,44.7516542845727,2010
"Chungbuk","Total","50-54",146013,73812,0.335776185602184,0.371668194949978,0.999999,1e-06,0.369797259100568,3.69797259100568e-07,1.84898537100969,14.7000684237099,39.7516965362692,2010
"Chungbuk","Total","55-59",102491,58174,0.362082594217782,0.400786565534365,0.999999,1e-06,0.369796889303309,3.69796889303309e-07,1.84898352202432,12.8510830527002,34.751733788003,2010
"Chungbuk","Total","60-64",69904,42059,0.375650884667256,0.41580520662968,0.999999,1e-06,0.369796519506419,3.69796519506419e-07,1.8489816730408,11.0020995306759,29.751766039769,2010
"Chungbuk","Total","65-69",62614,43034,0.40733378767227,0.450874779385504,0.999999,1e-06,0.3697961497099,3.697961497099e-07,1.84897982405912,9.15311785763508,24.7517932915623,2010
"Chungbuk","Total","70-74",52268,43984,0.456967127955783,0.50581355939287,0.999999,1e-06,0.36979577991375,3.6979577991375e-07,1.8489779750793,7.30413803357596,19.7518155433779,2010
"Chungbuk","Total","75-79",31160,32461,0.51022461137046,0.564763876827719,0.999999,1e-06,0.36979541011797,3.6979541011797e-07,1.84897612610133,5.45516005849666,14.7518327952107,2010
"Chungbuk","Total","80-84",15292,17564,0.534575115656197,0.591717271267443,0.966912995245095,0.033087004754905,0.36979504032256,0.0122354102574928,1.81838667596907,3.60618393239533,9.75184504705573,2010
"Chungbuk","Total","85+",9183,9825,0.516887626262626,0.572139119099458,0.999999,1e-06,0.357559630065067,3.57559630065067e-07,1.78779725642626,1.78779725642626,4.9999975,2010
"Chungnam","Female","0-4",3826,38852,0.910351937766531,1,0.909775809551866,0.0902241904481343,1,0.0902241904481343,4.77443952387966,35.3666398447631,35.3666398447631,2010
"Chungnam","Female","5-9",7419,35769,0.828216171158655,0.909775809551866,0.930092469497603,0.0699075305023971,0.909775809551866,0.06360018015659,4.38987859736785,30.5922003208835,33.6260867784036,2010
"Chungnam","Female","10-14",12257,41108,0.770317623910803,0.846175629395276,0.935043673021043,0.0649563269789575,0.846175629395276,0.0549644608646247,4.09346699481482,26.2023217235156,30.9655830459703,2010
"Chungnam","Female","15-19",13038,33573,0.720280620454399,0.791211168530651,0.667707596196393,0.332292403803607,0.791211168530651,0.262913461107311,3.29877218988498,22.1088547287008,27.9430518779947,2010
"Chungnam","Female","20-24",25132,23286,0.480936841670453,0.52829770742334,0.773348553921729,0.226651446078271,0.52829770742334,0.119739439347335,2.34213993874836,18.8100825388158,35.6050807612965,2010
"Chungnam","Female","25-29",49922,29563,0.371931811033528,0.408558268076004,0.839246789917551,0.160753210082449,0.408558268076004,0.0656770530989434,1.87859870763266,16.4679426000675,40.3074515603828,2010
"Chungnam","Female","30-34",72289,32804,0.31214257847811,0.342881214977061,0.894882959563793,0.105117040436207,0.342881214977061,0.0360426585395596,1.62429942853641,14.5893438924348,42.5492656207801,2010
"Chungnam","Female","35-39",98901,38334,0.279331074434364,0.306838556437501,0.808538807722225,0.191461192277775,0.306838556437501,0.0587476758523154,1.38732359255672,12.9650444638984,42.2536353137197,2010
"Chungnam","Female","40-44",122678,35790,0.225850013882929,0.248090880585186,0.938809759676075,0.0611902403239251,0.248090880585186,0.0151807406051817,1.20250255141298,11.5777208713417,46.6672569504878,2010
"Chungnam","Female","45-49",145605,39180,0.212030197256271,0.232910139980004,0.999999,1e-06,0.232910139980004,2.32910139980004e-07,1.16455011762467,10.3752183199287,44.5460138438774,2010
"Chungnam","Female","50-54",134577,41155,0.234191837570847,0.257254175945861,0.999999,1e-06,0.232909907069864,2.32909907069864e-07,1.16454895307455,9.21066820230402,39.5460558899333,2010
"Chungnam","Female","55-59",100560,36536,0.266499387290658,0.29274325261996,0.999999,1e-06,0.232909674159957,2.32909674159957e-07,1.1645477885256,8.04611924922946,34.5460929360262,2010
"Chungnam","Female","60-64",77201,36758,0.322554602971244,0.354318576794161,0.999999,1e-06,0.232909441250283,2.32909441250283e-07,1.16454662397781,6.88157146070386,29.5461249821512,2010
"Chungnam","Female","65-69",58376,35199,0.376158161902217,0.41320081420938,0.999999,1e-06,0.232909208340842,2.32909208340842e-07,1.16454545943119,5.71702483672605,24.5461520283032,2010
"Chungnam","Female","70-74",48704,40157,0.451908036146341,0.496410253440068,0.999999,1e-06,0.232908975431633,2.32908975431633e-07,1.16454429488573,4.55247937729486,19.5461740744773,2010
"Chungnam","Female","75-79",32235,33980,0.513176772634599,0.563712506499007,0.977990088297616,0.0220099117023836,0.232908742522658,0.00512630085763691,1.1517279604692,3.38793508240914,14.5461911206684,2010
"Chungnam","Female","80-84",19191,19336,0.501881797181198,0.551305244005435,0.97563948077109,0.0243605192289096,0.227782441665021,0.00554889855018872,1.12503996194963,2.23620712193994,9.81729366668448,2010
"Chungnam","Female","85+",13444,12899,0.489655696010325,0.537875162007842,0.999999,1e-06,0.222233543114832,2.22233543114832e-07,1.1111671599903,1.1111671599903,4.9999975,2010
"Chungnam","Male","0-4",3832,40025,0.912625122557402,1,0.887229261388745,0.112770738611255,1,0.112770738611255,4.71807315347186,40.2898840113108,40.2898840113108,2010
"Chungnam","Male","5-9",9017,38368,0.809707713411417,0.887229261388745,0.950640305659826,0.0493596943401737,0.887229261388745,0.0437933651518066,4.32666289406421,35.5718108578389,40.0931443606354,2010
"Chungnam","Male","10-14",14204,47483,0.769740788172549,0.843435896236938,0.920569666745648,0.0794303332543522,0.843435896236938,0.0669943943167833,4.04969349539273,31.2451479637747,37.0450772882416,2010
"Chungnam","Male","15-19",13977,33988,0.708600020848535,0.776441501920155,0.775329604430265,0.224670395569735,0.776441501920155,0.17444341937316,3.44609896116788,27.195454468382,35.0257609892401,2010
"Chungnam","Male","20-24",18768,22883,0.549398573863773,0.601998082546995,0.806519174145997,0.193480825854003,0.601998082546995,0.116475086173719,2.71880269730068,23.7493555072141,39.4508823130016,2010
"Chungnam","Male","25-29",45673,36340,0.443100484069599,0.485522996373277,0.84422061907695,0.15577938092305,0.485522996373277,0.0756344717989334,2.23852880236905,21.0305528099134,43.3152558519491,2010
"Chungnam","Male","30-34",66114,39512,0.374074564974533,0.409888524574343,0.903014287616911,0.0969857123830888,0.409888524574343,0.0397533305534959,1.95005929648798,18.7920240075444,45.8466702063917,2010
"Chungnam","Male","35-39",91434,46641,0.337794676806084,0.370135194020847,0.889558583605815,0.110441416394185,0.370135194020847,0.040878255084999,1.74848033239174,16.8419647110564,45.5021975297702,2010
"Chungnam","Male","40-44",111342,47829,0.300488154249204,0.329256938935848,0.912447084751957,0.087552915248043,0.329256938935848,0.0288274048694804,1.57421618250554,15.0934843786647,45.8410517556486,2010
"Chungnam","Male","45-49",133715,50511,0.274179540347182,0.300429534066368,0.999999,1e-06,0.300429534066368,3.00429534066368e-07,1.502146919258,13.5192681961591,44.99979750051,2010
"Chungnam","Male","50-54",120942,50343,0.293913652684123,0.322052993523237,0.999999,1e-06,0.300429233636834,3.00429233636834e-07,1.50214541711108,12.0171212769011,39.99984000035,2010
"Chungnam","Male","55-59",93567,40735,0.303308960402675,0.332347809528547,0.999999,1e-06,0.3004289332076,3.004289332076e-07,1.50214391496567,10.51497585979,34.9998775002275,2010
"Chungnam","Male","60-64",70256,36446,0.341568105565032,0.374269891461976,0.999999,1e-06,0.300428632778667,3.00428632778667e-07,1.50214241282175,9.01283194482436,29.9999100001375,2010
"Chungnam","Male","65-69",49446,31796,0.391373919893651,0.428844122542807,0.999999,1e-06,0.300428332350034,3.00428332350034e-07,1.50214091067934,7.51068953200261,24.999937500075,2010
"Chungnam","Male","70-74",37265,33347,0.472256840197134,0.51747078677141,0.999999,1e-06,0.300428031921702,3.00428031921702e-07,1.50213940853843,6.00854862132327,19.999960000035,2010
"Chungnam","Male","75-79",18900,22987,0.548786019528732,0.60132688216044,0.999999,1e-06,0.30042773149367,3.0042773149367e-07,1.50213790639902,4.50640921278484,14.9999775000125,2010
"Chungnam","Male","80-84",8247,11060,0.572849225669446,0.627693903564895,0.999999,1e-06,0.300427431065938,3.00427431065938e-07,1.50213640426111,3.00427130638582,9.9999900000025,2010
"Chungnam","Male","85+",3338,5452,0.620250284414107,0.67963314737163,0.999999,1e-06,0.300427130638507,3.00427130638507e-07,1.50213490212471,1.50213490212471,4.9999975,2010
"Chungnam","Total","0-4",7658,78877,0.911504015716184,1,0.898002754590354,0.101997245409646,1,0.101997245409646,4.74500688647588,37.8472827810239,37.8472827810239,2010
"Chungnam","Total","5-9",16436,74137,0.818533116933302,0.898002754590354,0.940717398140248,0.0592826018597518,0.898002754590354,0.0532359397693403,4.35692392352842,33.102275894548,36.8621095262102,2010
"Chungnam","Total","10-14",26461,88591,0.770008344053124,0.844766814821013,0.927725930958963,0.0722740690410368,0.844766814821013,0.0610547350979507,4.07119723636019,28.7453519710196,34.027558216891,2010
"Chungnam","Total","15-19",27015,67561,0.714356707832854,0.783712079723063,0.717562938906179,0.282437061093821,0.783712079723063,0.221349336540708,3.36518705726354,24.6741547346594,31.4836983798673,2010
"Chungnam","Total","20-24",43900,46169,0.512595898699886,0.562362743182355,0.796091357788397,0.203908642211603,0.562362743182355,0.114670623392707,2.52513715743001,21.3089676773959,37.8918552762058,2010
"Chungnam","Total","25-29",95595,65903,0.408073164992755,0.447692119789648,0.840993546335062,0.159006453664938,0.447692119789648,0.0711859363014904,2.06049575819451,18.7838305199659,41.9570273624464,2010
"Chungnam","Total","30-34",138403,72316,0.34318689819143,0.376506183488158,0.899370187415501,0.100629812584499,0.376506183488158,0.0378877466813183,1.78781155073749,16.7233347617714,44.417158323503,2010
"Chungnam","Total","35-39",190335,84975,0.308652064944971,0.338618436806839,0.852907557380269,0.147092442619731,0.338618436806839,0.0498082129859929,1.56857165156921,14.9355232110339,44.1072357189862,2010
"Chungnam","Total","40-44",234020,83619,0.263251678792592,0.288810223820847,0.923290579341675,0.0767094206583245,0.288810223820847,0.0221544649494982,1.38866495673049,13.3669515594647,46.2828198483597,2010
"Chungnam","Total","45-49",279320,89691,0.243057795025081,0.266655758871348,0.999999,1e-06,0.266655758871348,2.66655758871348e-07,1.33327812771734,11.9782866027342,44.9204121952351,2010
"Chungnam","Total","50-54",255519,91498,0.263670079563825,0.28926924623218,0.999999,1e-06,0.26665549221559,2.66655492215589e-07,1.33327679443922,10.6450084750168,39.9204546156897,2010
